person_id,personal_id,initials,first_name,last_name,position_no,position_en,party_id,period_id,constituency_code_new,constituency_name,rep_id,sup_id
11928,,,Erik Martinussen,Løken,Gaardbruker,Farmer,98,17,14900,Nordre Bergenhus Amt,2,
11928,,,Erik Martinussen,Løken,Gaardbruker,Farmer,98,18,14900,Nordre Bergenhus Amt,4,
11928,,,Erik Martinussen,Løken,Gaardbruker,Farmer,98,19,14900,Nordre Bergenhus Amt,4,
11928,,,Erik Martinussen,Løken,Gaardbruker,Farmer,98,20,14900,Nordre Bergenhus Amt,5,
10694,,,Erik Mathiassen,Enge,Gaardbruger,Farmer,31,44,5900,Christians Amt,,1
10694,,,Erik Mathiassen,Enge,"Gaardbruger, Bankbestyrer","Farmer, bank manager",31,47,5900,Christians Amt,1,
10694,,,Erik Mathiassen,Enge,Gaardbruger,Farmer,31,50,5900,Christians Amt,2,
10694,,,Erik Mathiassen,Enge,"Gaardbruger, bankbestyrer","Farmer, bank manager",31,53,5900,Christians Amt,2,
10694,,,Erik Mathiassen,Enge,"Gaardbruker, bankbestyrer","Farmer, bank manager",62,59,5120,2. Søndre Gudbrandsdalen,1,
10694,,,Erik Mathiassen,Enge,"Fhv. Statsråd, gårdbruker","Former Councillor of State, farmer",41,77,5900,Oppland fylke,1,
12186,,,Erik Olsen,Nord,"Handelsmand, haandverker","Merchant, craftsman",98,-1,14900,Nordre Bergenhus Amt,4,
12186,,,Erik Olsen,Nord,"Handelsmand, haandverker","Merchant, craftsman",98,7,14900,Nordre Bergenhus Amt,4,
12982,,,Erik Olsen,Tokle,Lærer,Teacher,31,47,15900,Romsdals Amt,5,
12982,,,Erik Olsen,Tokle,Lærer,Teacher,31,50,15900,Romsdals Amt,4,
12982,,,Erik Olsen,Tokle,"Lærer, bankbestyrer",Teacher and bank manager,31,53,15900,Romsdals Amt,4,
11630,,,Erik Otto,Knoph,Bergmester i det nordenfjeldske,Superintendent of mines,98,1,16010,Trondheim,2,
11631,,,Erik Otto,Knoph,Overretsprokurator,Superior court procurator,98,2,6900,Buskeruds Amt,2,
12106,,,Erik Røring,Møinichen,Amtmand,Norwegian county sheriff (county governor),98,13,88613,Christiania og Lillehammer,3,
30172,3895,ESW,Erik Svere,Winther,Fjelloppsynsmann,Mountain inspector,21,130,5900,Oppland fylke,,3
25,112,ERAS,Erland,Asdahl,Gårdbruker,Farmer,41,122,2900,Akershus fylke,10,
741,2337,ERST,Erland,Steenberg,Bonde,Farmer,41,102,6900,Buskerud fylke,,1
741,2337,ERST,Erland,Steenberg,Revisor,Registered public accountant,41,110,6900,Buskerud fylke,5,
741,2337,ERST,Erland,Steenberg,Revisor,Registered public accountant,41,114,6900,Buskerud fylke,5,
741,2337,ERST,Erland,Steenberg,Revisor,Registered public accountant,41,118,6900,Buskerud fylke,6,
26511,658,ERLF,Erland,Fagermoen,,,51,142,14900,Sogn og Fjordane fylke,,2
30345,5004075,ERLN,Erlend,Nornes,,,71,146,12900,Hordaland fylke,,2
30712,5004468,EW,Erlend,Wiborg,,,81,150,1900,Østfold fylke,,2
30716,5004450,EFU,Erlend,Fuglum,,,41,150,17900,Nord-Trøndelag fylke,,3
30718,5004452,EHE,Erlend,Helle,,,14,150,2900,Akershus fylke,,2
161,610,EREN,Erling,Engan,"Bonde, distriktssjef i forsikrings","Farmer, head of local insurance company",41,98,18900,Nordland fylke,10,
161,610,EREN,Erling,Engan,"Gårdbruker, distriktssjef i forsik","Farmer, district chief (insurance company)",41,102,18900,Nordland fylke,7,
161,610,EREN,Erling,Engan,"Gårdbruker, distriktssjef",Farmer and district chief,41,106,18900,Nordland fylke,6,
161,610,EREN,Erling,Engan,Distriktssjef,District manager,41,110,18900,Nordland fylke,5,
161,610,EREN,Erling,Engan,Distriktssjef,District manager,41,114,18900,Nordland fylke,5,
173,640,ERER,Erling,Erland,Sivilingeniør,Graduate engineer,81,118,11900,Rogaland fylke,8,
214,751,ERFR,Erling,Fredriksfryd,Lærer,Teacher,71,90,88610,"Halden, Sarpsborg, Fredrikstad, Moss, Drøbak",3,
214,751,ERFR,Erling,Fredriksfryd,Lærer,Teacher,71,94,88610,"Halden, Sarpsborg, Fredrikstad, Moss, Drøbak",3,
214,751,ERFR,Erling,Fredriksfryd,Lærer,Teacher,71,98,1900,Østfold fylke,3,
214,751,ERFR,Erling,Fredriksfryd,Lærer,Teacher,71,102,1900,Østfold fylke,3,
214,751,ERFR,Erling,Fredriksfryd,Lærer,Teacher,71,106,1900,Østfold fylke,8,
868,2716,ERWI,Erling,Wikborg,Høyestererrsadvokat,Supreme Court Barrister,51,90,2900,Akershus fylke,7,
868,2716,ERWI,Erling,Wikborg,H.r. advokat,Supreme Court Barrister,51,98,3900,Oslo,12,
868,2716,ERWI,Erling,Wikborg,Høyesterettsdvokat,Supreme Court Barrister,51,102,3900,Oslo,13,
1283,2671,ERWA,Erling,Walderhaug,Statlos,State (ship-) pilot,71,134,12900,Hordaland fylke,,3
2143,720,EFO,Erling,Folkvord,Miljøarbeider,Milieu therapist,11,138,3900,Oslo,12,
10328,,,Erling,Bjørnson,Gårdbruker,Farmer,41,80,5900,Oppland fylke,,2
10328,,,Erling,Bjørnson,Gårdbruker,Farmer,41,83,5900,Oppland fylke,4,
10328,,,Erling,Bjørnson,Gårdbruker,Farmer,41,86,5900,Oppland fylke,5,
10466,,,Erling,Bühring-Dehl,Redaktør,Editor,71,77,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",2,
10466,,,Erling,Bühring-Dehl,Redaktør,Editor,71,80,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",1,
26067,516,ERDA,Erling,Dahlen,,,21,90,9900,Aust-Agder fylke,,1
26111,779,ERFL,Erling,Faaland,,,71,106,3900,Oslo,,3
26256,1538,ERLA,Erling,Larsson,,,31,110,11900,Rogaland fylke,,2
30243,3821,ERTR,Erling,Tronbøl,Gårdbruker,Farmer,41,90,4900,Hedmark fylke,,2
30723,5004388,ESAN,Erling,Sande,,,41,150,14900,Sogn og Fjordane fylke,,1
30723,5004388,ESAN,Erling,Sande,,,41,154,14900,Sogn og Fjordane fylke,,1
11505,,,Erling Amandus,Johansen,Kontorchef,Head of an office,71,80,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",4,
11505,,,Erling Amandus,Johansen,Kontorchef,Head of an office,71,83,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",5,
11505,,,Erling Amandus,Johansen,Kontorchef,Head of an office,71,86,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",,1
26069,526,ERDN,Erling Asbjørn,Danielsen,,,51,114,1900,Østfold fylke,,2
10001,,,Erling Bjarne,Aabakken,Kontorchef,Head of an office,31,77,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,2
629,1973,ERPE,Erling Helmer,Petersen,Professor i økonomi,Professor (economics),71,94,3900,Oslo,,2
629,1973,ERPE,Erling Helmer,Petersen,Professor,Professor,71,98,3900,Oslo,8,
629,1973,ERPE,Erling Helmer,Petersen,Professor,Professor,71,102,3900,Oslo,4,
629,1973,ERPE,Erling Helmer,Petersen,Professor i økonomi,Professor (economics),71,106,3900,Oslo,6,
629,1973,ERPE,Erling Helmer,Petersen,Professor i økonomi,Professor (economics),71,110,3900,Oslo,6,
629,1973,ERPE,Erling Helmer,Petersen,Professor i økonomi,Professor (economics),71,114,3900,Oslo,6,
848,2653,ERVI,Erling Johan,Vindenes,"Gårdbruker, fisker","Farmer, fisherman",31,94,18900,Nordland fylke,7,
848,2653,ERVI,Erling Johan,Vindenes,"Fisker, bonde","Fisherman, farmer",31,98,18900,Nordland fylke,8,
848,2653,ERVI,Erling Johan,Vindenes,"Bonde, fisker","Farmer, fisherman",31,102,18900,Nordland fylke,11,
593,1862,ERNO,Erling Johannes,Norvik,Skattefogd,Collector of revenue,71,94,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",4,
593,1862,ERNO,Erling Johannes,Norvik,Skattefogd,Collector of revenue,71,98,20900,Finnmark fylke,4,
593,1862,ERNO,Erling Johannes,Norvik,Skattefogd,Collector of revenue,71,102,20900,Finnmark fylke,3,
594,1861,ERNR,Erling jr.,Norvik,Fylkessekretær,County secretary,71,106,20900,Finnmark fylke,3,
594,1861,ERNR,Erling jr.,Norvik,Fylkessekretær,County secretary,71,110,20900,Finnmark fylke,3,
594,1861,ERNR,Erling jr.,Norvik,Fylkessekretær,County secretary,71,114,20900,Finnmark fylke,3,
524,1651,ERLØ,Erling Kristofer,Løseth,Skolestyrer,Headmaster,21,122,12900,Hordaland fylke,,1
2167,372,ERLB,Erling Magnar,Brandsnes,Ordfører,Mayor,21,138,4900,Hedmark fylke,,2
2167,372,ERLB,Erling Magnar,Brandsnes,Lærer,Teacher,21,142,4900,Hedmark fylke,,1
26199,1222,ERHØ,Erling Nikolai,Høvik,,,71,94,88623,Trondhjem og Levanger,,1
1155,2285,ES,Erna,Solberg,Cand.mag,Cand.mag,71,134,12900,Hordaland fylke,10,
1155,2285,ES,Erna,Solberg,Cand.mag,Cand.mag,71,138,12900,Hordaland fylke,8,
1155,2285,ES,Erna,Solberg,"Cand.mag., stortingsrepresentant","Cand.mag., member of the Storting",71,142,12900,Hordaland fylke,10,
1155,2285,ES,Erna,Solberg,Cand.mag,Cand.mag,71,146,12900,Hordaland fylke,6,
1155,2285,ES,Erna,Solberg,Partileder H/statsråd cand.mag,"Party leader (Cons.), Councillor of State, cand.ma",71,150,12900,Hordaland fylke,3,
1155,2285,ES,Erna,Solberg,Partileder H/statsråd cand.mag,"Party leader (Cons.), Councillor of State, cand.ma",71,154,12900,Hordaland fylke,3,
26058,460,ERBU,Ernst,Buan,,,21,118,5900,Oppland fylke,,4
10941,,,Ernst Christian Gottfried Karl,Gladsjø,"Gaardbruger, skolelærer","Farmer, teacher",31,35,18900,Nordlands Amt,,2
26144,954,ERHA,Ernst Robert Henry,Hansen,,,14,106,3900,Oslo,,1
878,2738,ERWR,Ernst Willy,Wroldsen,Markedskonsulent,Marketing consultant,21,126,7900,Vestfold fylke,6,
878,2738,ERWR,Ernst Willy,Wroldsen,Markedskonsulent,Marketing consultant,21,130,7900,Vestfold fylke,2,
878,2738,ERWR,Ernst Willy,Wroldsen,Markedskonsulent,Marketing consultant,21,134,7900,Vestfold fylke,1,
30344,5004074,EOP,Espen,Ophaug,,,31,146,3900,Oslo,,4
30451,5004066,EJ,Espen,Johnsen,Student,Student,21,146,5900,Oppland fylke,,2
30451,5004066,EJ,Espen,Johnsen,Student,Student,21,150,5900,Oppland fylke,6,
30692,5004462,ESE,Espen,Espeset,,,81,150,7900,Vestfold fylke,,5
30696,5004465,EV,Espen,Villanger,Seniorforsker,Senior scientist,21,150,12900,Hordaland fylke,,3
30694,5004463,ESH,Espen Agøy,Hegge,,,51,150,16900,Sør-Trøndelag fylke,,3
30695,5004464,ETH,Espen Torsteinsbø,Hansen,,,21,150,11900,Rogaland fylke,,2
2207,2732,ESTW,Ester Karlotte,Wollbakk,Kirkeverge,Churchwarden,51,138,18900,Nordland fylke,,1
632,1976,EUPE,Eugen Amandus,Pettersen,Jerndreier,Lathe operator,21,77,3900,Oslo,,2
632,1976,EUPE,Eugen Amandus,Pettersen,Jerndreier,Lathe operator,21,83,3900,Oslo,,2
632,1976,EUPE,Eugen Amandus,Pettersen,Jerndreier,Lathe operator,21,86,3900,Oslo,,2
632,1976,EUPE,Eugen Amandus,Pettersen,Formann,Foreman,21,90,3900,Oslo,,3
11497,,,Eugen Monrad,Johannessen,Kommunearbeider,Municipal worker,21,77,3900,Oslo,,1
1256,1376,EVKI,Eva,Kise,Husmor,Housewife,71,134,8900,Telemark fylke,,1
4129,1344,EVJ,Eva,Jørstad,Næringsdrivende,Tradesman,21,142,19900,Troms fylke,,2
4129,1344,EVJ,Eva,Jørstad,Student,Student,21,146,19900,Troms fylke,,5
27055,1951,EO,Eva,Ormåsen,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),51,146,4900,Hedmark fylke,,4
30178,3901,EVWA,Eva,Waaia,Kontordame,Office girl,21,122,5900,Oppland fylke,,4
30178,3901,EVWA,Eva,Waaia,Selvstendig næringsdrivende,Self-employed,21,126,5900,Oppland fylke,,5
30697,5004466,EVB,Eva,Bjøreng,Generalsekretær,Secretary-general,21,150,2900,Akershus fylke,,6
30726,5004456,EKU,Eva,Ulland,,,14,150,7900,Vestfold fylke,,2
30699,5004467,EVJS,Eva Jeanette,Sandøy,,,81,150,9900,Aust-Agder fylke,,4
1307,1052,EVAH,Eva Johanne,Heir,Rektor,Headmaster,14,134,17900,Nord-Trøndelag fylke,,1
30698,5004352,EVH,Eva Kristin,Hansen,Rådgiver (LO),Advisor (in the Norwegian Confederation of Trade u,21,150,16900,Sør-Trøndelag fylke,9,
30698,5004352,EVH,Eva Kristin,Hansen,Rådgiver (LO),Advisor (in the Norwegian Confederation of Trade u,21,154,16900,Sør-Trøndelag fylke,9,
437,1433,EVKO,Eva Lundegaard,Kolstad,Statsautorisert revisor,State authorised public accountant,31,102,3900,Oslo,,1
437,1433,EVKO,Eva Lundegaard,Kolstad,Statsautorisert revisor,State authorised public accountant,31,110,3900,Oslo,,2
1204,1806,EVNI,Eva M.,Nielsen,Ordfører,Mayor,21,146,20900,Finnmark fylke,4,
1204,1806,EVNI,Eva M.,Nielsen,Opplæringskonsulent,Educational consultant,21,150,20900,Finnmark fylke,2,
1204,1806,EVNI,Eva Margareta,Nielsen,Opplæringskonsulent,Educational consultant,21,134,20900,Finnmark fylke,,2
2140,1552,EVL,Eva Margrete,Lian,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),41,138,7900,Vestfold fylke,4,
30350,5004080,EVML,Eva Melvær,Langaas,,,14,146,14900,Sogn og Fjordane fylke,,4
186,680,ERF,Eva Rolstad,Finstad,Gårdbruker,Farmer,71,126,2900,Akershus fylke,,1
186,680,ERF,Eva Rolstad,Finstad,"Gårdbruker, husmor",Farmer and housewife,71,130,2900,Akershus fylke,,1
186,680,ERF,Eva Rolstad,Finstad,"Gårdbruker, husmor",Farmer and housewife,71,134,2900,Akershus fylke,10,
186,680,ERF,Eva Rolstad,Finstad,"Gårdbruker, husmor",Farmer and housewife,71,138,2900,Akershus fylke,9,
30339,5004079,EVAS,Eva Synnøve,Solstad,,,81,146,19900,Troms fylke,,2
12492,,,Evald,Rygh,Fhv. Statsraad,Former Councillor of State,71,41,88614,"Kristiania, Hønefoss og Kongsvinger",1,
10733,,,Even,Evensen,"Foged, sorenskriver",Bailiff and district recorder,98,20,20900,Finmarkens Amt,1,
10733,,,Even,Evensen,"Foged, sorenskriver",Bailiff and district recorder,98,23,20900,Finmarkens Amt,1,
11118,,,Even,Hanssen,Foged,Bailiff,98,7,14900,Nordre Bergenhus Amt,1,
12423,,,Even,Rejerson,"Kirkesanger, lærer",Precentor and teacher,98,20,10900,Lister og Mandals Amt,4,
12423,,,Even,Rejerson,"Kirkesanger, gaardbruker",Precentor and farmer,98,23,10900,Lister og Mandals Amt,3,
12423,,,Even,Rejerson,"Kirkesanger, gaardbruker",Precentor and farmer,98,26,10900,Lister og Mandals Amt,3,
12423,,,Even,Rejerson,"Kirkesanger, gaardbruker",Precentor and farmer,98,29,10900,Lister og Mandals Amt,2,
12423,,,Even,Rejerson,"Gaardbruker, kirkesanger",Farmer and precentor,31,32,10900,Lister og Mandals Amt,2,
12423,,,Even,Rejerson,"Gaardbruker, kirkesanger",Farmer and precentor,31,35,10900,Lister og Mandals Amt,4,
12556,,,Even,Saxlund,Sorenskriver,District recorder,98,11,20900,Finmarkens Amt,2,
12556,,,Even,Saxlund,Sorenskriver,District recorder,98,12,20900,Finmarkens Amt,1,
12556,,,Even,Saxlund,Sorenskriver,District recorder,98,13,20900,Finmarkens Amt,2,
12556,,,Even,Saxlund,Byfoged,City magistrate,98,14,1010,Fredrikshald,2,
12556,,,Even,Saxlund,Byfoged,City magistrate,98,15,1010,Fredrikshald,1,
12556,,,Even,Saxlund,Byfoged,City magistrate,98,17,1010,Fredrikshald,1,
12958,,,Even,Thorsen,Matros,Sailor,98,0,99750,Sø-Defensionen,4,
12781,,,Even Bernhardt,Stenersen,Kjøbmand,Merchant,98,3,3900,Christiania,4,
12438,,,Even Christensen,Ringnæs,Gaardbruker,Farmer,98,6,4900,Hedemarkens Amt,2,
11298,,,Even Hammer,Holmboe,"Kjøbmand, vicekonsul","Merchant, vice-consul",98,9,20900,Finmarkens Amt,4,
10274,,,Even Johannesen,Bergh,Bakermester,Baker (master),31,86,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",,1
2047,742,EVFO,Even Kvisgaard,Fougner,,,51,122,3900,Oslo,,2
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,98,29,4900,Hedemarkens Amt,5,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,32,4900,Hedemarkens Amt,4,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,35,4900,Hedemarkens Amt,1,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,38,4900,Hedemarkens Amt,2,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,41,4900,Hedemarkens Amt,5,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,44,4900,Hedemarkens Amt,2,
10943,,,Even Larsen,Glestad,Gaardbruker,Farmer,31,47,4900,Hedemarkens Amt,1,
11865,,,Even Larsen,Loreng,Gaardbruker,Farmer,71,59,16150,5. Strinden,1,
12212,,,Even Tollefsen,Nubberud,"Gaardbruker, forlikskommisær","Farmer, (re)conciliation commissioner",98,3,6900,Buskeruds Amt,1,
11749,,,Even Torkildsen,Lande,Gaardbruker,Farmer,98,0,9910,Robygdelagets amt,2,
30351,5004081,EYB,Eyolf,Bakke,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),81,150,9900,Aust-Agder fylke,,3
30351,5004081,EYB,Eyolf Aleksander,Bakke,,,81,146,9900,Aust-Agder fylke,,2
26029,176,EYBA,Eystein,Bardal,,,41,106,17900,Nord-Trøndelag fylke,,3
26029,176,EYBA,Eystein,Bardal,,,41,110,17900,Nord-Trøndelag fylke,,2
10913,,,Eyvind,Getz,Høiesterettsadvokat,Supreme Court Barrister,71,71,3900,Christiania,,1
10913,,,Eyvind,Getz,Høiesterettsadvokat,Supreme Court Barrister,71,74,3900,Oslo,5,
10913,,,Eyvind,Getz,Høiesterettsadvokat,Supreme Court Barrister,71,83,3900,Oslo,4,
10913,,,Eyvind,Getz,Høiesterettsadvokat,Supreme Court Barrister,71,86,3900,Oslo,4,
2248,2677,EYWW,Eyvind W.,Wang,Ordfører,Mayor,71,138,2900,Akershus fylke,,3
31282,,,Farahnaz,Bahrami,,,21,154,4900,Hedmark fylke,,2
30707,5004473,FVH,Fatima Valdes,Haugstveit,IT-rådgiver,IT advisor,21,150,2900,Akershus fylke,,8
11058,,,Ferdinand Anton,Hagerup,Kontorist,Office girl,98,9,15900,Romsdals Amt,1,
11058,,,Ferdinand Anton,Hagerup,Lensmand,District sheriff,98,11,15900,Romsdals Amt,3,
11058,,,Ferdinand Anton,Hagerup,Lensmand,District sheriff,98,15,15900,Romsdals Amt,4,
12366,,,Ferdinand Christian,Prahl,Kst. Brigadeauditør,Acting brigadier judge-advocate (mil.),31,41,12010,Bergen,4,
12366,,,Ferdinand Christian,Prahl,Kst. Brigadeauditør,Acting brigadier judge-advocate (mil.),31,44,12010,Bergen,4,
12366,,,Ferdinand Christian,Prahl,Extraord. assessor,Extraordinary assessor,31,47,12010,Bergen,4,
12460,,,Ferdinand Nicolai,Roll,Sorenskriver,District recorder,98,26,15810,Aalesund og Molde,1,
12460,,,Ferdinand Nicolai,Roll,Sorenskriver,District recorder,98,29,15810,Aalesund og Molde,1,
12460,,,Ferdinand Nicolai,Roll,Sorenskriver,District recorder,71,32,15810,Aalesund og Molde,1,
12460,,,Ferdinand Nicolai,Roll,"Extraordinær Høiesteretsassessor,","Extraordinary assessor (Supreme Court), former Cou",71,41,15810,Aalesund og Molde,1,
26223,1351,FEKA,Ferdinand Otto,Kaltenborn,,,71,110,3900,Oslo,,3
30703,5004470,FIR,Filip,Rygg,Rådgiver,Advisor,51,150,12900,Hordaland fylke,,5
431,1419,FIKU,Finn,Knutsen,Disponent,General manager,21,126,18900,Nordland fylke,,2
431,1419,FIKU,Finn,Knutsen,Disponent,General manager,21,130,18900,Nordland fylke,4,
445,1455,FIKR,Finn,Kristensen,Fylkessekretær,County secretary,21,114,8900,Telemark fylke,2,
445,1455,FIKR,Finn,Kristensen,Elektriker,Electrician,21,118,8900,Telemark fylke,2,
445,1455,FIKR,Finn,Kristensen,Fylkessekretær,County secretary,21,122,8900,Telemark fylke,1,
445,1455,FIKR,Finn,Kristensen,Fylkessekretær,County secretary,21,126,8900,Telemark fylke,1,
546,1721,FIMO,Finn,Moe,Redaktør,Editor,21,94,3900,Oslo,5,
546,1721,FIMO,Finn,Moe,Redaktør,Editor,21,98,3900,Oslo,5,
546,1721,FIMO,Finn,Moe,Redaktør,Editor,21,102,3900,Oslo,7,
546,1721,FIMO,Finn,Moe,Redaktør,Editor,21,106,3900,Oslo,7,
546,1721,FIMO,Finn,Moe,Redaktør,Editor,21,110,3900,Oslo,7,
883,2758,FIØE,Finn,Øen,Adm.dir,General director,31,90,12010,Bergen,,2
883,2758,FIØE,Finn,Øen,Adm.dir,General director,31,94,12010,Bergen,2,
10337,,,Finn,Blakstad,Gaardbruker,Farmer,63,56,9120,2. Nedenes,1,
10337,,,Finn,Blakstad,Gaardbruker,Farmer,71,59,9120,2. Nedenes,1,
10337,,,Finn,Blakstad,Gaardbruker,Farmer,71,62,2130,3. Nedre Romerike,1,
10337,,,Finn,Blakstad,Gårdbruker,Farmer,71,80,2900,Akershus fylke,2,
11986,,,Finn,Meinich-Olse,Bankdirektør,Bank director,71,80,12010,Bergen,,1
11986,,,Finn,Meinich-Olse,Bankchef,Bank manager,71,86,12010,Bergen,4,
11636,,,Finn Christian,Knudsen,Ingeniør,Engineer,71,71,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",4,
1161,2509,FITH,Finn Georg,Thoresen,Konsulent,Consultant,81,134,2900,Akershus fylke,9,
2291,1676,FKM,Finn Kristian,Marthinsen,Generalsekretær,Secretary-general,51,142,6900,Buskerud fylke,6,
2291,1676,FKM,Finn Kristian,Marthinsen,Prest,Clergyman,51,146,6900,Buskerud fylke,7,
30311,3842,FMV,Finn Martin,Vallersnes,Sjefslege,Head physician,71,130,11900,Rogaland fylke,,6
30311,3842,FMV,Finn Martin,Vallersnes,Røntgenlege,Radiologist,71,134,11900,Rogaland fylke,,4
30311,3842,FMV,Finn Martin,Vallersnes,Ordfører/lege,Mayor/physician,71,146,11900,Rogaland fylke,5,
30311,3842,FMV,Finn Martin,Vallersnes,Overlege/røntgenlege,Head physician / radiologist,71,150,11900,Rogaland fylke,8,
263,887,FIGU,Finn Rudolf,Gustavsen,Redaktør,Editor,14,106,3900,Oslo,10,
263,887,FIGU,Finn Rudolf,Gustavsen,Redaktør,Editor,14,110,3900,Oslo,8,
263,887,FIGU,Finn Rudolf,Gustavsen,Journalist,Journalist,13,118,3900,Oslo,5,
2171,1187,FISH,Finn Sture,Hultgreen,Bonde,Farmer,14,138,18900,Nordland fylke,,1
11599,,,Francis,Kjeldsberg,"Kjøbmann, vicekonsul","Merchant, vice-consul",71,74,88623,Trondhjem og Levanger,,1
31264,,,Frank Bakke,Jensen,,,71,154,20900,Finnmark fylke,,
30352,5004082,FES,Frank Edvard,Sve,Selvstendig næringsdrivende,Self-employed,81,146,15900,Møre og Romsdal fylke,,4
4071,1527,FWL,Frank Willy,Larsen,Lærer,Teacher,21,142,6900,Buskerud fylke,,1
10478,,,Frantz,Bull,Kjøbmand,Merchant,98,7,7050,Tønsberg,1,
2170,531,FR,Freddy,De ruiter,Student,Student,21,138,9900,Aust-Agder fylke,,1
2170,531,FR,Freddy,De ruiter,Student,Student,21,142,9900,Aust-Agder fylke,,2
2170,531,FR,Freddy,de Ruiter,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),21,150,9900,Aust-Agder fylke,1,
2170,531,FR,Freddy,de Ruiter,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),21,154,9900,Aust-Agder fylke,1,
30353,5004083,FH,Freddy,Hoffmann,Systemansvarlig,Systems administrator,81,146,6900,Buskerud fylke,,4
11008,,,Frederich Johannes,Grønvold,Proprietær,Proprietor,98,2,7991,Jarlsberg og Larviks amt,2,
10940,,,Frederik,Glad,Gaardbruker,Farmer,98,1,2900,Akershus Amt,1,
11999,,,Frederik,Meltzer,Grosserer,Grocer,98,0,12010,Bergen,2,
11999,,,Frederik,Meltzer,Overfiskevraker,Chief fish-sorter,98,3,12010,Bergen,2,
11999,,,Frederik,Meltzer,Overfiskevraker,Chief fish-sorter,98,4,12010,Bergen,2,
11999,,,Frederik,Meltzer,Overfiskevraker,Chief fish-sorter,98,5,12010,Bergen,1,
12009,,,Frederik,Meyn,Bestyrer,Manager,98,9,6040,Kongsberg,1,
12073,,,Frederik,Motzfeldt,"Byfoged, sorenskriver","City magistrate, district recorder",98,0,15020,Molde,1,
12073,,,Frederik,Motzfeldt,"Høiesteretsassessor, statsrevisor","Supreme Court Assessor, state authorised public ac",98,5,15830,Christianssund og Molde,,1
12073,,,Frederik,Motzfeldt,"Høiesteretsassessor, statsrevisor","Supreme Court Assessor, state authorised public ac",98,6,3900,Christiania,2,
12445,,,Frederik,Rode,Provst,Dean,98,7,20900,Finmarkens Amt,2,
12586,,,Frederik,Schmidt,Provst,Dean,98,-1,6900,Buskeruds Amt,2,
12586,,,Frederik,Schmidt,Provst,Dean,98,0,6900,Buskerud Amt,1,
12749,,,Frederik,Stang,Statsråd,Councillor of State,98,16,88614,"Kristiania, Hønefoss og Kongsvinger",2,
10846,,,Frederik Baltazar Hillestad,Fraas,Gaardbruger,Farmer,52,41,14900,Nordre Bergenhus Amt,4,
10846,,,Frederik Baltazar Hillestad,Fraas,Gaardbruger,Farmer,52,44,14900,Nordre Bergenhus Amt,4,
10846,,,Frederik Baltazar Hillestad,Fraas,Gaardbruger,Farmer,52,47,14900,Nordre Bergenhus Amt,4,
10846,,,Frederik Baltazar Hillestad,Fraas,Gaardbruger,Farmer,52,53,14900,Nordre Bergenhus Amt,5,
10380,,,Frederik Charlow Sophus,Borchsenius,Kst. foged,Acting bailiff,98,10,8900,Bratsbergs Amt,3,
